,transaction_id,payer_entity_id,payee_entity_id,payer_account,payee_account,opening_balance,closing_balance,day,day_name,month,month_name,year,day_of_week,week_of_month,trans_date,category_label,category,predicted_category_label,predicted_category,category_created_at,category_created_by,category_last_updated_at,category_last_updated_by,type_code,type_code_trans,type_code_level,type_code_desc,bank_ref,cust_ref,amount,order_of_magnitude
73,9fe82c87-5381-467d-ad18-ef3f6406a837,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,17,Thursday,3,March,2016,4,3,20:30.2,Electricity Bill,a228df62-f477-4bab-9cbd-7695cbb4f2cf,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-884532,884532,750.33,3
74,ebf97898-8ae0-40ac-91b9-9300220adf34,,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,0,0,20,Sunday,3,March,2016,7,4,20:30.2,Interest,f14de45c-a746-4403-bd39-18dc4021e8d1,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-812036,812036,5.79,1
75,59f2762e-b010-485f-9cfc-194d920db8d8,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,21,Monday,3,March,2016,1,4,20:30.2,Office Supplies,fc9093b9-7898-4bd8-a702-d65a3292e601,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-525850,525850,130.54,3
76,caf15dab-d8df-4fe1-becf-a6aedd5135f8,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-985558,985558,1547.02,4
77,5b64ff09-fa14-4385-a07a-d07edcb25a55,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-180694,180694,2434.43,4
78,9b0e728c-ea79-416d-aa33-70795168ffbb,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-891795,891795,4608.47,4
79,e1470783-7d96-4016-979d-7778bbc738f6,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-275647,275647,2998.03,4
80,3a2c63d6-b5bd-4b7f-9f65-89496f131669,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-711194,711194,1547.02,4
81,d1ffb035-ed5d-40e0-96c4-45f782c5a00f,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-798993,798993,2932.73,4
82,4ca70e7a-f2c1-49ff-b500-9f8e29d5f848,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-904688,904688,1547.02,4
83,4c67c31d-bff1-4297-8d04-2601bdf8597a,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-478249,478249,3610.84,4
84,827ac029-d966-4e7d-b6de-ada742ed88b9,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-604741,604741,3944.54,4
85,56130cd1-c2fe-4fa8-8e13-41883dcf9943,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-949986,949986,2798.01,4
86,8166b633-d934-4150-832c-853783629d70,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-610518,610518,2998.03,4
87,7e793517-c428-4b79-8248-145adeecf479,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-146089,146089,3610.84,4
88,88fc2fea-c08d-42f1-8cee-88da103db64b,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-227017,227017,2998.03,4
89,4325a6d8-8054-48bf-9bd7-cf9924642877,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-829236,829236,4608.47,4
90,b6def227-2064-4de9-8ee1-f0d95b7f29ff,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-269890,269890,1547.02,4
91,083ebf47-c2a6-4542-9b6f-d926e72055cb,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-713956,713956,4375.21,4
92,5575a61f-1aa8-4063-9a2d-d5ee1662c5aa,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-519384,519384,2798.01,4
93,22c63c24-8f7a-4146-9358-bb13cf648320,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-680885,680885,3944.54,4
94,d2141368-9578-4fe0-bd3d-4698b3a92a83,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-503629,503629,2714.53,4
95,0b0bfb6c-79d6-44b4-a269-a15c93832d6d,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-826351,826351,2434.43,4
96,0cd9b065-b4dc-4fcb-bacc-0f102d286d61,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-476694,476694,4608.47,4
97,065915f5-6966-4ffd-b208-193568acbe0f,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-188257,188257,2434.43,4
98,350b2440-6fb0-493c-86d3-f7fad342f089,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-595821,595821,4375.21,4
99,131ad111-825b-4f43-9666-5f3a11ef64f0,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-120273,120273,2932.73,4
100,4baaa25c-0c79-4212-b4a7-abe47dda48de,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Monday,3,March,2016,1,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-464250,464250,2714.53,4
101,bbdab177-9385-4533-8bc2-38ee35db938c,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,1,Friday,4,April,2016,5,1,20:30.2,Telephone Bill,8bbc3ff1-47ae-4424-a979-6e112a31dc82,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-107513,107513,452.13,3
102,13b257aa-886b-473c-a5a1-276bd3860d1b,a86a8817-2f91-5ce2-a790-efc811965044,,78c5bb38-be62-574f-8384-41fe91c7f365,,0,0,3,Sunday,4,April,2016,7,2,20:30.2,Insurance,b9b5b645-9605-4547-a7b8-753ba687904b,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-335426,335426,1500,4
103,f1dd3d65-8793-4a68-a774-ecdb71226a63,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,4,Monday,4,April,2016,1,2,20:30.2,Tax,ba7d6220-fb9f-4653-9572-bf105471782c,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-867734,867734,305.7,3
104,3485a27f-c1cd-416f-9aad-85a35a91f01d,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,6,Wednesday,4,April,2016,3,2,20:30.2,Office Rent,e1b6f1ca-11dc-4420-8d6a-61e99bec1e5e,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-835089,835089,5500,4
105,75fe3ff6-071b-43bb-85b0-d589c9f69a81,,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,0,0,10,Sunday,4,April,2016,7,3,20:30.2,Sales,6664197f-5664-4e3a-86c8-c10b647ba2bd,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-195942,195942,243773.39,6
106,27d4a4a5-6f53-4931-80ca-f44bd7b7bcf1,a86a8817-2f91-5ce2-a790-efc811965044,,78c5bb38-be62-574f-8384-41fe91c7f365,,0,0,13,Wednesday,4,April,2016,3,3,20:30.2,Hardware,27d134c4-8fb7-4106-8c20-c9c7f2781ff5,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-299848,299848,777.91,3
107,c05ea9f5-fd15-45d4-8c4a-892067b987a8,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,17,Sunday,4,April,2016,7,4,20:30.2,Electricity Bill,a228df62-f477-4bab-9cbd-7695cbb4f2cf,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-474791,474791,639.24,3
108,a7784bd8-8691-4487-a9b6-b474bf643838,a86a8817-2f91-5ce2-a790-efc811965044,,78c5bb38-be62-574f-8384-41fe91c7f365,,0,0,20,Wednesday,4,April,2016,3,4,20:30.2,Software Package,9310f39f-2fb8-4ef9-adbf-9ba982da62da,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-427221,427221,1322.89,4
109,892606c5-08c6-4c39-9cec-42aceb54c487,,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,0,0,20,Wednesday,4,April,2016,3,4,20:30.2,Interest,f14de45c-a746-4403-bd39-18dc4021e8d1,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-654801,654801,5.9,1
110,385e6c40-1ba9-4cf3-9df6-a5a74857ed83,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,21,Thursday,4,April,2016,4,4,20:30.2,Office Supplies,fc9093b9-7898-4bd8-a702-d65a3292e601,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-140401,140401,129.47,3
111,c5107406-f6ca-4430-847c-a75ab5526bb8,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,,0,0,24,Sunday,4,April,2016,7,5,20:30.2,Advertising,26f0f4d2-32f7-44a8-885f-5965a06ca876,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-798577,798577,270.27,3
112,78012587-338d-47c3-a561-b50977592601,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-242835,242835,4375.21,4
113,375a0de1-7c83-40e5-bf38-7e0f3e60afac,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-467408,467408,4375.21,4
114,c0e0108a-0ddb-4a9d-9294-97c519c0e934,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-144302,144302,2798.01,4
115,9e8fca41-a94e-488a-bf92-c4364e5e37e5,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-802463,802463,4608.47,4
116,91a12704-0608-4d50-bf17-7dd2a871683b,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-762315,762315,2714.53,4
117,72bf49a8-16a0-4402-a912-5f10c7d0bcf0,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-120597,120597,1547.02,4
118,bc13d9b4-5ccd-4368-9e23-f206ba76dd0d,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-259828,259828,4608.47,4
119,201c8015-deee-4121-b78f-c82562937199,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-198785,198785,4375.21,4
120,9e3a151d-f27f-4f5f-832e-25ceae4c019f,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-574967,574967,3944.54,4
121,510caf0d-5982-4730-84ff-a754cbc45848,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-967546,967546,2798.01,4
122,7d800b8f-41e2-489d-baff-25a1b3ccc0f9,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-340967,340967,2798.01,4
123,eb18c47c-3ec4-421e-a6a4-c2617446dd39,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-608774,608774,2714.53,4
124,949104c9-24a2-4a52-b288-17aad08e4926,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-678431,678431,1547.02,4
125,a9f2a7d8-0cb4-422c-8aea-dcb5fddbb687,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-453203,453203,3610.84,4
126,0bbd80a4-7199-4855-aa11-3c50a02af13e,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-217408,217408,2932.73,4
127,0168842b-8f37-445f-b156-758000058aaa,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-816724,816724,3610.84,4
128,1bf2b875-2094-493d-81d8-5c4bacc4d5b9,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-758500,758500,2714.53,4
129,e1748b77-4c29-4e4d-b85b-580c233af272,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-960580,960580,3944.54,4
130,d86cf83d-d216-4727-a828-eea1b077eebe,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-603500,603500,4608.47,4
131,b9d84db9-2586-4a8a-9e5a-7116b5ec88f3,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-377114,377114,2998.03,4
132,44f959be-8119-4ae0-8440-930a17f359f2,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-914294,914294,2932.73,4
133,3a31955f-4670-4a70-ad9d-8815fe0a8a17,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-693086,693086,2434.43,4
134,469bbd35-25c2-45cb-b56b-18cc1a41d06d,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-233991,233991,2932.73,4
135,1e426c05-0185-4025-bd48-f53dbaf10f1e,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-385432,385432,3944.54,4
136,480c3a43-b1f6-4547-a5e5-b89118240def,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Thursday,4,April,2016,4,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-651177,651177,2434.43,4
137,05a801a7-6772-41c7-bd41-5eea85af5d13,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,1,Sunday,5,May,2016,7,2,20:30.2,Telephone Bill,8bbc3ff1-47ae-4424-a979-6e112a31dc82,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-947941,947941,481.57,3
138,f05c40d0-b10b-4c17-92e7-b080c4e87995,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,4,Wednesday,5,May,2016,3,2,20:30.2,Tax,ba7d6220-fb9f-4653-9572-bf105471782c,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-566420,566420,422.95,3
139,6527a7ef-5909-434a-b43c-81371871536e,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,6,Friday,5,May,2016,5,2,20:30.2,Office Rent,e1b6f1ca-11dc-4420-8d6a-61e99bec1e5e,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-360394,360394,5500,4
140,280ef211-dfe3-44e1-b698-381384722f7e,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,7,Saturday,5,May,2016,6,2,20:30.2,Dinner,378bf388-77a3-4b9e-865d-82819b6fdcac,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-411974,411974,75.34,2
141,5ae75181-26a7-4263-bf9c-24d81ba998a0,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,17,Tuesday,5,May,2016,2,4,20:30.2,Electricity Bill,a228df62-f477-4bab-9cbd-7695cbb4f2cf,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-841794,841794,605.81,3
142,2ab3b3da-bfc5-44c7-9333-e4f7c5409f95,,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,0,0,20,Friday,5,May,2016,5,4,20:30.2,Interest,f14de45c-a746-4403-bd39-18dc4021e8d1,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-767499,767499,3.26,1
143,581110de-e94d-4dbc-be66-8e6b3dfc41c8,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,21,Saturday,5,May,2016,6,4,20:30.2,Office Supplies,fc9093b9-7898-4bd8-a702-d65a3292e601,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-769566,769566,243.93,3
144,c38627b6-6af2-4572-93bd-4f23d9a0a669,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,5,May,2016,6,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-290160,290160,2998.03,4
145,c2bfa982-b146-4780-863f-89f9b66d4067,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,5,May,2016,6,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-616279,616279,4608.47,4
146,ba7f6a69-42f3-409c-928e-360416b91ddf,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,5,May,2016,6,5,20:30.2,Salary,ff48204b-f7fb-4739-b62e-f5191c2f3816,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-547875,547875,2798.01,4
